"","G","R","total_cost","beta","bias","mse","coverage"
"1182",194,1,9700,2.5,0.0156168032168824,0.0373197671933553,0.91
"1183",195,1,9750,2.5,0.0121938543735611,0.0258320864484165,0.97
"1184",196,1,9800,2.5,0.0116643446270106,0.0284378062126597,0.93
"1185",197,1,9850,2.5,-0.0197350804089775,0.0344143997184422,0.95
"1186",198,1,9900,2.5,-0.0294245498406598,0.0345022565519743,0.91
"1187",199,1,9950,2.5,0.00655714571871124,0.0255475019607241,0.95
"1188",200,1,10000,2.5,0.00143770874012406,0.0344417730860986,0.95
"1189",3,329,9990,3,0.0734515433277347,0.624245470228483,0.51
"1190",4,246,10000,3,-0.0638845278418625,0.576198640490507,0.63
"1191",5,196,10000,3,-0.0014867323059673,0.465179541783812,0.78
"1192",6,162,9960,3,-0.0596811989219397,0.381985651217931,0.77
"1193",7,138,9940,3,0.00534883929792596,0.412281274453288,0.74
"1194",8,121,10000,3,-0.00633349966245955,0.273721188682475,0.87
"1195",9,107,9990,3,-0.0375484104797619,0.22255038863802,0.89
"1196",10,96,10000,3,-0.0127068010067788,0.220762531546782,0.91
"1197",11,86,9900,3,-0.0630501335983897,0.209225784233944,0.86
"1198",12,79,9960,3,0.0976345521598057,0.263361770374516,0.85
"1199",13,72,9880,3,0.029092280729798,0.205445398119026,0.89
"1200",14,67,9940,3,0.0182924834646796,0.186834606950508,0.87
"1201",15,62,9900,3,-0.0085644281972943,0.148018628941463,0.95
"1202",16,58,9920,3,0.0500523000157793,0.189443753577586,0.86
"1203",17,54,9860,3,-0.00178921422873035,0.105084096639252,0.95
"1204",18,51,9900,3,-0.0156670447907024,0.126644980771672,0.88
"1205",19,48,9880,3,0.0458168538274957,0.125315100506126,0.88
"1206",20,46,10000,3,0.00882251210303675,0.115579202047341,0.93
"1207",21,43,9870,3,0.00885217568375074,0.110701563849841,0.87
"1208",22,41,9900,3,0.0248708555933135,0.105611487475118,0.91
"1209",23,39,9890,3,0.0571278501166526,0.0950739697966862,0.9
"1210",24,37,9840,3,0.0185010084234833,0.0967238895273113,0.92
"1211",25,36,10000,3,0.0142370687558722,0.0861591185997101,0.9
"1212",26,34,9880,3,0.0047129500044889,0.0872864460043123,0.94
"1213",27,33,9990,3,0.00452404926131633,0.0822330875058421,0.94
"1214",28,31,9800,3,0.0485488223547548,0.0846117178028645,0.93
"1215",29,30,9860,3,-0.0408045547300273,0.0821183966979316,0.97
"1216",30,29,9900,3,-0.0518536000392396,0.0978433906293914,0.9
"1217",31,28,9920,3,-0.00908560410134518,0.0684594109060835,0.93
"1218",32,27,9920,3,0.0153851305023496,0.0635763546811425,0.95
"1219",33,26,9900,3,-0.0192454767750729,0.0637801246199096,0.95
"1220",34,25,9860,3,0.0109806924427649,0.0790690188973635,0.92
"1221",35,24,9800,3,0.0302416472128737,0.0542881924063683,0.95
"1222",36,23,9720,3,-0.0156033733747885,0.0607981931660718,0.94
"1223",37,23,9990,3,-0.0172321747700765,0.0975618214600323,0.84
"1224",38,22,9880,3,-0.0320992837018541,0.0634853630979825,0.94
"1225",39,21,9750,3,0.0020984965043116,0.0560592560950007,0.95
"1226",40,21,10000,3,0.0396236611776013,0.0639617121465257,0.95
"1227",41,20,9840,3,-0.0130660743908972,0.0539777435679468,0.92
"1228",42,19,9660,3,0.0173343213548414,0.0529237909267922,0.94
"1229",43,19,9890,3,0.0253469382014129,0.0582238189835284,0.94
"1230",44,18,9680,3,-0.019320151499306,0.0596122116156185,0.88
"1231",45,18,9900,3,-0.00895944473388433,0.0462366085311562,0.96
"1232",46,17,9660,3,-0.00885640247111796,0.0466476276717173,0.94
"1233",47,17,9870,3,0.00626080174492083,0.0605907839718699,0.9
"1234",48,16,9600,3,-0.0303047687637616,0.0531443908808145,0.9
"1235",49,16,9800,3,0.0215545220238877,0.0419005291046233,0.94
"1236",50,16,10000,3,0.0334002951292667,0.0487041848312374,0.91
"1237",51,15,9690,3,-0.00270468154993964,0.0413978346379863,0.92
"1238",52,15,9880,3,0.0409402033681601,0.0490113515961928,0.93
"1239",53,14,9540,3,0.0237290665191785,0.0442306149237531,0.91
"1240",54,14,9720,3,-0.0127969494992128,0.049256358899564,0.94
"1241",55,14,9900,3,-0.0203145359737182,0.0384624119752457,0.96
"1242",56,13,9520,3,-0.0133253912998312,0.0520677380304843,0.91
"1243",57,13,9690,3,-0.0214866211220315,0.0351046404778792,0.97
"1244",58,13,9860,3,-0.00268917693546689,0.0486920512705159,0.92
"1245",59,12,9440,3,-0.0142400084026768,0.0480124992929303,0.92
"1246",60,12,9600,3,-0.0204937293723586,0.0345768185378918,0.96
"1247",61,12,9760,3,-0.00181579099357965,0.0490204549675773,0.92
"1248",62,12,9920,3,0.000367752778500208,0.0393052939134738,0.94
"1249",63,11,9450,3,-0.0113067277407199,0.0385616824542566,0.94
"1250",64,11,9600,3,0.0422301656147037,0.0412083469120485,0.9
"1251",65,11,9750,3,-0.0189603862604808,0.0365293838117955,0.95
"1252",66,11,9900,3,-0.000586871808467837,0.0427840388421393,0.91
"1253",67,10,9380,3,0.0102946596146998,0.0331860593515163,0.95
"1254",68,10,9520,3,-0.057968263670801,0.0402470076854963,0.94
"1255",69,10,9660,3,-0.0227151184061443,0.0374766731260214,0.93
"1256",70,10,9800,3,-0.0247729585419405,0.0301180307307068,0.96
"1257",71,10,9940,3,-0.00368819597932912,0.0381978821115328,0.92
"1258",72,9,9360,3,0.0108936553563002,0.0380594636122895,0.94
"1259",73,9,9490,3,0.0309847582426515,0.0361107366848828,0.92
"1260",74,9,9620,3,-0.022113048699981,0.0299984995095121,0.98
"1261",75,9,9750,3,-0.0158477135298738,0.0362923431146761,0.92
"1262",76,9,9880,3,0.000264819754844936,0.0215649418334764,0.96
"1263",77,8,9240,3,0.00279281963681033,0.0329690744009508,0.97
"1264",78,8,9360,3,0.0106354240908377,0.0352983888055789,0.93
"1265",79,8,9480,3,-0.00792608086212443,0.0299845625826655,0.93
"1266",80,8,9600,3,-0.0116911154922574,0.0313273827516015,0.96
"1267",81,8,9720,3,0.0085357311302352,0.0316088953245615,0.96
"1268",82,8,9840,3,0.00736238896550923,0.029124169629912,0.95
"1269",83,8,9960,3,0.00354890228083526,0.0317035127071608,0.94
"1270",84,7,9240,3,0.00129315576333733,0.026097671198705,0.96
"1271",85,7,9350,3,-0.0270436383020614,0.0260197254591395,0.97
"1272",86,7,9460,3,-0.0130643617891604,0.0261652325111789,0.95
"1273",87,7,9570,3,0.0140941746882044,0.0314971479908561,0.94
"1274",88,7,9680,3,0.00148927969785095,0.0337821604882366,0.95
"1275",89,7,9790,3,-0.016836275005577,0.0309966479024106,0.95
"1276",90,7,9900,3,-0.00357818851605041,0.0262747745495497,0.93
"1277",91,6,9100,3,0.0271241443525665,0.0338138774077464,0.94
"1278",92,6,9200,3,0.00176439603041123,0.0252243137981812,0.95
"1279",93,6,9300,3,0.0343531049537531,0.024501625988333,0.95
"1280",94,6,9400,3,0.0199901489895957,0.0321151070392544,0.95
"1281",95,6,9500,3,-0.0108175201128944,0.0256734818532162,0.98
"1282",96,6,9600,3,0.00238054994226244,0.0227200976318957,0.95
"1283",97,6,9700,3,0.0504398535937272,0.0322732072965912,0.9
"1284",98,6,9800,3,-0.00492631927289366,0.0247723760237975,0.96
"1285",99,6,9900,3,-0.00200095877118844,0.0211356566542858,0.94
"1286",100,6,10000,3,-0.0216122967007157,0.025749979994856,0.94
"1287",101,5,9090,3,-0.00574077681553886,0.0272539384352008,0.94
"1288",102,5,9180,3,0.000369778640665785,0.025400239037755,0.91
"1289",103,5,9270,3,-0.000662523639018531,0.0234158586549589,0.97
"1290",104,5,9360,3,-0.0063852174275496,0.0268754277569771,0.91
"1291",105,5,9450,3,0.00373169171635501,0.0245768303701984,0.95
"1292",106,5,9540,3,-0.00400904024790938,0.0287627965708584,0.91
"1293",107,5,9630,3,-0.0130909096865977,0.0258541876662614,0.96
"1294",108,5,9720,3,0.0128986382594838,0.0242282674615458,0.93
"1295",109,5,9810,3,0.00622309903476115,0.0283232746506816,0.96
"1296",110,5,9900,3,-0.00244625526531017,0.0272935075851901,0.93
"1297",111,5,9990,3,0.0006101206567517,0.0220671496297594,0.95
"1298",112,4,8960,3,-0.0178806436486458,0.0225549645429663,1
"1299",113,4,9040,3,0.00370012026067013,0.0266194555995896,0.96
"1300",114,4,9120,3,0.00251478365702429,0.0300410403243001,0.93
"1301",115,4,9200,3,0.0214512136085769,0.0224979307021963,0.96
"1302",116,4,9280,3,0.00596128300547427,0.020723914278603,0.98
"1303",117,4,9360,3,-0.00284990579002331,0.0243755655495098,0.97
"1304",118,4,9440,3,0.0154624089161999,0.0302069317927461,0.96
"1305",119,4,9520,3,-0.00985478424603548,0.0237459392403877,0.96
"1306",120,4,9600,3,0.0205006717123748,0.0261324578907357,0.95
"1307",121,4,9680,3,-0.0178392921942754,0.0269635869372802,0.95
"1308",122,4,9760,3,-0.00600826041878033,0.0275826747304028,0.92
"1309",123,4,9840,3,0.0148128398682164,0.0213972767059932,0.95
"1310",124,4,9920,3,-0.00524796868091038,0.0270898006984242,0.94
"1311",125,4,10000,3,0.00371719644646129,0.0258962673457945,0.97
"1312",126,3,8820,3,-0.0175143766919188,0.0324507006028997,0.91
"1313",127,3,8890,3,0.00863665634618238,0.0239659321714123,0.95
"1314",128,3,8960,3,-0.00873945435875134,0.0337338902608044,0.93
"1315",129,3,9030,3,-0.021460798739942,0.0269892272926037,0.94
"1316",130,3,9100,3,-0.00718653044985818,0.0240550428864303,0.96
"1317",131,3,9170,3,-0.0166148047537087,0.0204713557956007,0.94
"1318",132,3,9240,3,0.00630575127262212,0.0251011307029952,0.96
"1319",133,3,9310,3,0.00588211912745162,0.0285497576675236,0.91
"1320",134,3,9380,3,0.0304387703741411,0.0297265795765754,0.93
"1321",135,3,9450,3,0.0124395541986937,0.0242530448295315,0.96
"1322",136,3,9520,3,-0.0250732149863504,0.022140406910794,0.93
"1323",137,3,9590,3,-0.0227906694692286,0.0213001686619217,0.97
"1324",138,3,9660,3,-0.00331695081211958,0.0238434388437789,0.93
"1325",139,3,9730,3,-0.00103851403871236,0.0218406604983817,0.96
"1326",140,3,9800,3,0.00667343814367305,0.0293967087831058,0.91
"1327",141,3,9870,3,0.0113221330221283,0.024887735363822,0.95
"1328",142,3,9940,3,-0.0141922911101293,0.0222997342789915,0.95
"1329",143,2,8580,3,-0.0222883685919375,0.02348451924311,0.95
"1330",144,2,8640,3,-0.0214789516749754,0.0310007527156678,0.92
"1331",145,2,8700,3,0.0283456686486785,0.0270717721670363,0.95
"1332",146,2,8760,3,-0.0221418171032202,0.0213287346060593,0.97
"1333",147,2,8820,3,0.0235192886624742,0.0288692661261339,0.94
"1334",148,2,8880,3,-0.0133073686861391,0.0317959804947435,0.93
"1335",149,2,8940,3,-0.0147516247744184,0.0295085045112064,0.9
"1336",150,2,9000,3,0.00423926699355626,0.0262854002829553,0.93
"1337",151,2,9060,3,-0.0095223350199598,0.0283215726952004,0.95
"1338",152,2,9120,3,-0.000110937735389616,0.0256453841112399,0.97
"1339",153,2,9180,3,0.00511324672726943,0.031886415335862,0.93
"1340",154,2,9240,3,0.0241350381877381,0.0226494967772411,0.97
"1341",155,2,9300,3,-0.021164403672139,0.0270099598993905,0.93
"1342",156,2,9360,3,-0.0126744583165554,0.0222682073471838,0.97
"1343",157,2,9420,3,-0.00787951693558986,0.0214671597674865,0.98
"1344",158,2,9480,3,-0.0150292857006047,0.0279203938732462,0.93
"1345",159,2,9540,3,-0.0132180495503391,0.0274228449420771,0.94
"1346",160,2,9600,3,-0.00209294522131831,0.0183040444315709,0.99
"1347",161,2,9660,3,0.00702439972155711,0.0191886006762808,0.99
"1348",162,2,9720,3,-0.0193840246366364,0.0274250555888075,0.93
"1349",163,2,9780,3,-0.0431955153610182,0.0376407351272056,0.88
"1350",164,2,9840,3,0.0103251185932045,0.0234235720155461,0.99
"1351",165,2,9900,3,-0.00971921408329779,0.0252901541453847,0.95
"1352",166,2,9960,3,0.0278332894883491,0.0265475994560321,0.92
"1353",167,1,8350,3,0.0176346917175496,0.0520293962594085,0.93
"1354",168,1,8400,3,0.0234327502319398,0.0363640537849555,0.95
"1355",169,1,8450,3,0.0466275517674992,0.0400494897239658,0.92
"1356",170,1,8500,3,0.0159161393144922,0.0371115701619482,0.96
"1357",171,1,8550,3,-0.0348155388943043,0.037422458440868,0.92
"1358",172,1,8600,3,-0.00157010686667647,0.0303948647022853,0.96
"1359",173,1,8650,3,0.0154014810952066,0.0361545444635338,0.93
"1360",174,1,8700,3,-0.0136426106340397,0.0322839418963024,0.99
"1361",175,1,8750,3,0.0145103011947612,0.0351860324460451,0.96
"1362",176,1,8800,3,-0.0132717115529992,0.0319220143205544,0.95
"1363",177,1,8850,3,-0.00207866196100959,0.0348570915326703,0.93
"1364",178,1,8900,3,0.0260777956093752,0.0309063118484061,0.96
"1365",179,1,8950,3,-0.00267555578737477,0.0341072747050969,0.95
"1366",180,1,9000,3,0.0313896507168718,0.0355345900919785,0.95
"1367",181,1,9050,3,-0.0119554398408011,0.0314025683466241,0.98
"1368",182,1,9100,3,-0.0118217602442674,0.0318844794981112,0.95
"1369",183,1,9150,3,0.00253508663575053,0.0371363650125949,0.93
"1370",184,1,9200,3,0.0010559343695804,0.0281423199171873,0.97
"1371",185,1,9250,3,-0.00185895591839014,0.0362576049481937,0.93
"1372",186,1,9300,3,-0.0159377313324485,0.0279937263759208,0.98
"1373",187,1,9350,3,-0.00911950174818488,0.0265837598016114,0.96
"1374",188,1,9400,3,0.00144776157386284,0.0245966620600211,0.98
"1375",189,1,9450,3,-0.0139645084912301,0.0315994979821603,0.96
"1376",190,1,9500,3,0.00027547430732433,0.0240142667159863,0.97
"1377",191,1,9550,3,-0.028449877659066,0.0294166253377857,0.97
"1378",192,1,9600,3,-0.0272704169003286,0.0438691904780335,0.93
"1379",193,1,9650,3,-0.0261831150831555,0.034403370192199,0.94
"1380",194,1,9700,3,0.0124208797336025,0.0330320587263821,0.92
"1381",195,1,9750,3,0.00773357457493296,0.0304849918413794,0.95
"1382",196,1,9800,3,-0.0314466803536599,0.0362093552119727,0.94
"1383",197,1,9850,3,-0.00301926278255671,0.0288066495546908,0.96
"1384",198,1,9900,3,-0.00148176717583937,0.0298607331862701,0.95
"1385",199,1,9950,3,-0.0177137099344118,0.0371316080210974,0.94
"1386",200,1,10000,3,0.0145748452247445,0.029086899362236,0.96
