"","G","R","total_cost","gamma2","bias","mse","coverage"
"1460",76,9,9880,1.5,-0.0307406089682643,0.0909008918937508,0.92
"1461",77,8,9240,1.5,0.0207948142130168,0.093682189147517,0.94
"1462",78,8,9360,1.5,0.0439433591185876,0.092064653794686,0.93
"1463",79,8,9480,1.5,-0.0447089938042664,0.0894321334430402,0.95
"1464",80,8,9600,1.5,0.0317627347405705,0.0912836189507513,0.95
"1465",81,8,9720,1.5,-0.0171440144663206,0.0944066997731193,0.93
"1466",82,8,9840,1.5,-0.00807631709104006,0.0669320487774149,0.97
"1467",83,8,9960,1.5,0.017279836206528,0.0780356734593929,0.95
"1468",84,7,9240,1.5,-0.0129176481074187,0.0747190349009932,0.94
"1469",85,7,9350,1.5,0.00034754638286405,0.064394247013993,0.96
"1470",86,7,9460,1.5,0.00163373079172413,0.0750899747852023,0.95
"1471",87,7,9570,1.5,-0.0133929262194158,0.0728372161930872,0.95
"1472",88,7,9680,1.5,-0.0037541157963627,0.0672671203100235,0.95
"1473",89,7,9790,1.5,-0.0290461041690236,0.0701169066301508,0.95
"1474",90,7,9900,1.5,-0.016196998523307,0.0664742277806699,0.95
"1475",91,6,9100,1.5,0.0235327214025282,0.0782251996376199,0.96
"1476",92,6,9200,1.5,0.00438765592177948,0.0757723841464341,0.94
"1477",93,6,9300,1.5,-0.00307265242635352,0.0622105440309041,0.97
"1478",94,6,9400,1.5,0.0193198606924639,0.0716371324744666,0.96
"1479",95,6,9500,1.5,-0.0147820236634311,0.0847555518717959,0.93
"1480",96,6,9600,1.5,-0.0235992998643447,0.0735087624568694,0.97
"1481",97,6,9700,1.5,0.0340920432626202,0.0659946956291624,0.94
"1482",98,6,9800,1.5,-0.0290830780075952,0.0639753023704899,0.97
"1483",99,6,9900,1.5,-0.0452509262348746,0.0796789967046784,0.89
"1484",100,6,10000,1.5,-0.0531646420323084,0.0815148956401766,0.92
"1485",101,5,9090,1.5,0.0436257567051078,0.0753453055572316,0.94
"1486",102,5,9180,1.5,-0.0144101838272302,0.0622364801135559,0.97
"1487",103,5,9270,1.5,-0.0150741292359616,0.0624390012178566,0.95
"1488",104,5,9360,1.5,0.0139240920875446,0.0687218693737879,0.95
"1489",105,5,9450,1.5,-0.0144806888132883,0.0822494192137226,0.95
"1490",106,5,9540,1.5,0.0347152276571521,0.0589341900700382,0.96
"1491",107,5,9630,1.5,0.00409648094030357,0.047064968314061,0.98
"1492",108,5,9720,1.5,-0.0105953869425999,0.0780342941476445,0.89
"1493",109,5,9810,1.5,0.00744507157981267,0.0785460650132743,0.92
"1494",110,5,9900,1.5,-0.0194905933126512,0.0590294614900904,0.95
"1495",111,5,9990,1.5,-0.0140213029326373,0.0585657681566433,0.96
"1496",112,4,8960,1.5,-0.0181823266589755,0.0624080344523331,0.97
"1497",113,4,9040,1.5,-0.0273775128678859,0.051700263455835,0.98
"1498",114,4,9120,1.5,-0.0237625611608632,0.0642134440608659,0.93
"1499",115,4,9200,1.5,0.0160473417594543,0.072952878926825,0.92
"1500",116,4,9280,1.5,-0.0293363534789253,0.0570913985005087,0.97
"1501",117,4,9360,1.5,-0.0319248639191032,0.0538649062952369,0.97
"1502",118,4,9440,1.5,-0.00307120116692977,0.0662189454923487,0.92
"1503",119,4,9520,1.5,0.0112883810325395,0.0482943824024954,0.97
"1504",120,4,9600,1.5,0.0218489064662876,0.0524242794745637,0.98
"1505",121,4,9680,1.5,-0.0323393911438482,0.0639702889851517,0.95
"1506",122,4,9760,1.5,-0.0212407305445011,0.0558666218310164,0.9
"1507",123,4,9840,1.5,0.00530106271046971,0.068597244783163,0.93
"1508",124,4,9920,1.5,0.00723930874338674,0.0428259918848324,0.96
"1509",125,4,10000,1.5,-0.0267155242489504,0.0471024341134529,0.97
"1510",126,3,8820,1.5,0.0346716623431946,0.0641561226176224,0.96
"1511",127,3,8890,1.5,0.00323170266288098,0.0496410531767011,0.95
"1512",128,3,8960,1.5,0.0285139690485667,0.0464050059473609,0.96
"1513",129,3,9030,1.5,0.00930474550258187,0.0672849114896649,0.93
"1514",130,3,9100,1.5,0.0175196284503416,0.0601725451121758,0.92
"1515",131,3,9170,1.5,-0.00814055330495317,0.0724408938052609,0.93
"1516",132,3,9240,1.5,-0.00918880844933762,0.0666034486638921,0.9
"1517",133,3,9310,1.5,0.030136143455141,0.0712668247543106,0.9
"1518",134,3,9380,1.5,0.0244505917844371,0.0534400167388812,0.94
"1519",135,3,9450,1.5,0.0419089837967006,0.0519885038321255,0.94
"1520",136,3,9520,1.5,0.00477377677016766,0.064031857900633,0.89
"1521",137,3,9590,1.5,0.0194609240618792,0.0547623725221818,0.96
"1522",138,3,9660,1.5,0.04640390163548,0.0591918608901408,0.91
"1523",139,3,9730,1.5,0.0441970453524257,0.0556397071526039,0.93
"1524",140,3,9800,1.5,-0.0389003987998385,0.0505500459469033,0.95
"1525",141,3,9870,1.5,0.00213502148395139,0.0486430743016331,0.96
"1526",142,3,9940,1.5,0.0259595072295534,0.0598150361998268,0.95
"1527",143,2,8580,1.5,-0.0469771493244691,0.0579158649386064,0.93
"1528",144,2,8640,1.5,0.0128178362757592,0.0469866226123506,0.98
"1529",145,2,8700,1.5,0.0361406160559034,0.0615040517618084,0.95
"1530",146,2,8760,1.5,-0.00105120491835314,0.0537904519279034,0.94
"1531",147,2,8820,1.5,0.0190106521194752,0.050293226714113,0.96
"1532",148,2,8880,1.5,0.0224644761584167,0.0408394139562505,0.99
"1533",149,2,8940,1.5,0.0152175147138598,0.0632632666515338,0.91
"1534",150,2,9000,1.5,0.00159243933725572,0.0492177089215408,0.97
"1535",151,2,9060,1.5,-0.00498177212246848,0.0557804749725464,0.93
"1536",152,2,9120,1.5,0.0163486791876908,0.0551608728087458,0.93
"1537",153,2,9180,1.5,-0.0247820774080921,0.0407433745641727,0.98
"1538",154,2,9240,1.5,-0.00112811367248361,0.0476810012429276,0.94
"1539",155,2,9300,1.5,0.00303207472101219,0.0556691672443588,0.94
"1540",156,2,9360,1.5,0.0435580484217749,0.045445505541374,0.97
"1541",157,2,9420,1.5,-0.000188326029175401,0.0552692311849711,0.94
"1542",158,2,9480,1.5,0.0111901337579787,0.0398828095099962,0.96
"1543",159,2,9540,1.5,0.0135072970706946,0.0383461881004461,0.98
"1544",160,2,9600,1.5,0.00257837748055656,0.060577062457418,0.93
"1545",161,2,9660,1.5,0.0201451726791191,0.0471224869046186,0.99
"1546",162,2,9720,1.5,0.00267497404559325,0.0610937579401938,0.91
"1547",163,2,9780,1.5,0.0176582398403188,0.0622544075320882,0.92
"1548",164,2,9840,1.5,-0.0289586849601419,0.0466076633494003,0.96
"1549",165,2,9900,1.5,0.0112320282060862,0.0444726896751407,0.95
"1550",166,2,9960,1.5,-0.00219693219162892,0.0533789323853111,0.95
"1551",167,1,8350,1.5,0.0156809636792922,0.0665623191715991,0.95
"1552",168,1,8400,1.5,0.0522067495306939,0.0657137810224459,0.95
"1553",169,1,8450,1.5,0.013371539362274,0.0618071620809939,0.93
"1554",170,1,8500,1.5,-0.00621792204047122,0.0550070003866552,0.97
"1555",171,1,8550,1.5,0.0050900571610506,0.0710975830435928,0.95
"1556",172,1,8600,1.5,-0.00281704313938014,0.0508549291768738,0.96
"1557",173,1,8650,1.5,-0.00156420291038417,0.0582710998972244,0.93
"1558",174,1,8700,1.5,-0.0216446448906243,0.0715598236416273,0.92
"1559",175,1,8750,1.5,0.0368554649084921,0.0608673825612521,0.96
"1560",176,1,8800,1.5,0.0536223537642201,0.0561516366797368,0.94
"1561",177,1,8850,1.5,0.0214037477853336,0.0488619681509641,0.94
"1562",178,1,8900,1.5,0.0469276272977823,0.0658718264999892,0.95
"1563",179,1,8950,1.5,0.015528941616707,0.0596582744571098,0.95
"1564",180,1,9000,1.5,-0.0514598190889957,0.067063402962704,0.94
"1565",181,1,9050,1.5,-0.020680890206272,0.0587731608055337,0.92
"1566",182,1,9100,1.5,0.00412123526012875,0.0483992993184171,0.96
"1567",183,1,9150,1.5,0.0343357132265883,0.0594766225453666,0.95
"1568",184,1,9200,1.5,-0.0230014852711756,0.0430356725665771,0.98
"1569",185,1,9250,1.5,-0.0223592923412141,0.0510349661363072,0.95
"1570",186,1,9300,1.5,-0.00589894314962247,0.0514309489781161,0.96
"1571",187,1,9350,1.5,0.00564317774788847,0.0696841356333541,0.88
"1572",188,1,9400,1.5,0.000817889875960431,0.0539920396807178,0.97
"1573",189,1,9450,1.5,0.0118127444295926,0.0524450512950731,0.93
"1574",190,1,9500,1.5,0.0219192718182047,0.0583679452897673,0.94
"1575",191,1,9550,1.5,0.0113612575532455,0.0649174629909223,0.87
"1576",192,1,9600,1.5,0.034233436649605,0.0633337989092916,0.91
"1577",193,1,9650,1.5,-0.0157672935677812,0.0526390276909855,0.95
"1578",194,1,9700,1.5,-0.00847202616209058,0.0561838084562992,0.94
"1579",195,1,9750,1.5,0.0427645184456474,0.0441683773296539,0.97
"1580",196,1,9800,1.5,-0.00967950887579305,0.049239048238704,0.93
"1581",197,1,9850,1.5,-0.0193382935999318,0.0577718159923469,0.94
"1582",198,1,9900,1.5,-0.0139767251240873,0.0554826878394268,0.97
"1583",199,1,9950,1.5,0.0131484930332243,0.0601699071580635,0.95
"1584",200,1,10000,1.5,-0.00648400395951304,0.0634350533758272,0.91
"1585",3,329,9990,1.7,-0.223771760768554,2.65549774479111,0.53
"1586",4,246,10000,1.7,0.0480276972538686,1.93299464910072,0.7
"1587",5,196,10000,1.7,-0.0559250594765685,2.2448765766681,0.58
"1588",6,162,9960,1.7,-0.182774582581308,1.46939374323963,0.75
"1589",7,138,9940,1.7,0.11041155324798,1.09535320375881,0.85
"1590",8,121,10000,1.7,0.0243962493183333,0.964853840408818,0.8
"1591",9,107,9990,1.7,-0.0138046968833816,0.762570338920529,0.92
"1592",10,96,10000,1.7,0.0784972285911952,0.878465403950899,0.89
"1593",11,86,9900,1.7,-0.052963511625818,0.670171771661634,0.86
"1594",12,79,9960,1.7,0.0240776687727658,0.609306064837879,0.9
"1595",13,72,9880,1.7,0.0438749827866275,0.486093072895811,0.93
"1596",14,67,9940,1.7,-0.0246735461624286,0.536462807175949,0.94
"1597",15,62,9900,1.7,-0.0950517141548892,0.493498213066703,0.92
"1598",16,58,9920,1.7,0.0392862511384071,0.350882528577869,0.97
"1599",17,54,9860,1.7,0.00932932500677142,0.3983906124173,0.91
"1600",18,51,9900,1.7,0.0165207739117391,0.393491184370092,0.92
"1601",19,48,9880,1.7,0.00426820081856072,0.3439021468123,0.94
"1602",20,46,10000,1.7,-0.035213415897499,0.455109507066043,0.88
"1603",21,43,9870,1.7,-0.0441899613924511,0.278518133426612,0.95
"1604",22,41,9900,1.7,0.04017020119208,0.286961262222235,0.93
"1605",23,39,9890,1.7,0.0216290806885912,0.326968498749449,0.91
"1606",24,37,9840,1.7,0.0303478026465004,0.268303641322619,0.96
"1607",25,36,10000,1.7,0.0104066673720089,0.215397495520192,0.95
"1608",26,34,9880,1.7,-0.0752286667289028,0.257664691464064,0.92
"1609",27,33,9990,1.7,0.0140964591037901,0.219099215540207,0.97
"1610",28,31,9800,1.7,-0.0271738878079623,0.278088270759408,0.92
"1611",29,30,9860,1.7,0.0383057051885448,0.283199262337599,0.91
"1612",30,29,9900,1.7,-0.108785410609746,0.276985293485017,0.9
"1613",31,28,9920,1.7,-0.016052349360774,0.195004201776232,0.96
"1614",32,27,9920,1.7,-0.0170102235080395,0.249776519054035,0.92
"1615",33,26,9900,1.7,-0.038982022571473,0.176833927217174,0.96
"1616",34,25,9860,1.7,0.0430630396281938,0.215900489734664,0.93
"1617",35,24,9800,1.7,-0.0390955889111533,0.212239142053767,0.91
"1618",36,23,9720,1.7,0.0925606596757016,0.214338811214537,0.92
"1619",37,23,9990,1.7,0.0378027446611519,0.213841293699146,0.92
"1620",38,22,9880,1.7,0.0106322429145722,0.22149958384699,0.89
"1621",39,21,9750,1.7,-0.0273289338579717,0.172948555451104,0.93
"1622",40,21,10000,1.7,0.0219951876605559,0.19431655253355,0.9
"1623",41,20,9840,1.7,-0.0428939707978799,0.176327895869917,0.95
"1624",42,19,9660,1.7,-0.0369455651757616,0.191357599712921,0.91
"1625",43,19,9890,1.7,-0.00236715987438801,0.119411230946297,0.99
"1626",44,18,9680,1.7,0.109587081678898,0.148530912107883,0.98
"1627",45,18,9900,1.7,-0.0165337613395676,0.146925484680554,0.92
"1628",46,17,9660,1.7,0.00160735500788367,0.156289334493814,0.94
"1629",47,17,9870,1.7,0.0614618330453567,0.123597667093197,0.96
"1630",48,16,9600,1.7,-0.0237449085748902,0.155909199525142,0.93
"1631",49,16,9800,1.7,0.0531853141836329,0.159053936403699,0.95
"1632",50,16,10000,1.7,0.046861480192994,0.114542282539413,0.96
"1633",51,15,9690,1.7,0.00729125348932491,0.13723955714464,0.96
"1634",52,15,9880,1.7,0.0118805991364049,0.101101918083052,0.98
"1635",53,14,9540,1.7,0.0403883329078355,0.105323544278746,0.97
"1636",54,14,9720,1.7,0.0533700425430931,0.145290658448723,0.91
"1637",55,14,9900,1.7,-0.0569239621689265,0.0930931519143162,0.97
"1638",56,13,9520,1.7,0.0141231896990222,0.0955740226670931,0.98
"1639",57,13,9690,1.7,0.0189521049705257,0.187641754486494,0.89
"1640",58,13,9860,1.7,-0.0403304665353421,0.171546656860559,0.89
"1641",59,12,9440,1.7,0.0159181757410213,0.117257166595151,0.95
"1642",60,12,9600,1.7,0.0776971013151914,0.12356228019086,0.93
"1643",61,12,9760,1.7,-0.00216387102013071,0.131789107818707,0.93
"1644",62,12,9920,1.7,0.077836495140238,0.133874429049991,0.91
"1645",63,11,9450,1.7,0.0220370753543268,0.122737871653528,0.94
"1646",64,11,9600,1.7,-0.0768683987416979,0.112745985388031,0.98
"1647",65,11,9750,1.7,-0.022466915770508,0.107457088080098,0.92
"1648",66,11,9900,1.7,-0.0235766389805792,0.11629757634782,0.94
"1649",67,10,9380,1.7,0.0441605598305663,0.1071820574308,0.95
"1650",68,10,9520,1.7,-0.0316253973710279,0.125821483280595,0.93
"1651",69,10,9660,1.7,-0.0159412615089436,0.0909206044003452,0.95
"1652",70,10,9800,1.7,0.0467497366460734,0.127289055180526,0.9
"1653",71,10,9940,1.7,0.0163189005384817,0.0880713405506986,0.94
"1654",72,9,9360,1.7,0.0172300024271104,0.0964480600213895,0.96
"1655",73,9,9490,1.7,0.056262406737997,0.102925203601224,0.91
"1656",74,9,9620,1.7,0.00239507125337513,0.0808401887765518,0.97
"1657",75,9,9750,1.7,0.039491915029241,0.0775057551585868,0.98
"1658",76,9,9880,1.7,0.0542149725059818,0.0900096254166839,0.95
"1659",77,8,9240,1.7,-0.0180935262065478,0.104343884438734,0.95
"1660",78,8,9360,1.7,0.0143536525546104,0.11515404265283,0.92
"1661",79,8,9480,1.7,-0.0308853689761382,0.0978910428738203,0.94
"1662",80,8,9600,1.7,-0.0236168989577598,0.122539705363438,0.9
"1663",81,8,9720,1.7,-0.0183527594423283,0.107986306609875,0.91
"1664",82,8,9840,1.7,-0.00269401865998986,0.0859052700519996,0.96
"1665",83,8,9960,1.7,0.0150031451615321,0.0818803003206597,0.97
"1666",84,7,9240,1.7,0.0132491715820151,0.0734222347778169,0.97
"1667",85,7,9350,1.7,0.0108620362113744,0.0706897871092912,0.98
"1668",86,7,9460,1.7,-0.0451860483617395,0.100061009331048,0.9
"1669",87,7,9570,1.7,-0.00652353402564426,0.0762356702079,0.96
"1670",88,7,9680,1.7,0.0229888142271947,0.0680136184906742,0.97
"1671",89,7,9790,1.7,0.0156211567001995,0.100877402346416,0.95
"1672",90,7,9900,1.7,0.0224326623144639,0.0780063039601018,0.96
"1673",91,6,9100,1.7,0.0189347847735011,0.0845636715069285,0.94
"1674",92,6,9200,1.7,-0.0476270890826493,0.0727064862347911,0.96
"1675",93,6,9300,1.7,-0.00305160872360366,0.077783368258594,0.96
"1676",94,6,9400,1.7,-0.00997669251430622,0.0873362777444398,0.94
"1677",95,6,9500,1.7,-0.0345428653367263,0.0717215735496376,0.95
"1678",96,6,9600,1.7,0.012713489572409,0.0732824453076523,0.96
"1679",97,6,9700,1.7,0.0311471624391769,0.0851634341761449,0.95
"1680",98,6,9800,1.7,-0.0332833947589026,0.0937156436477824,0.92
"1681",99,6,9900,1.7,-0.0096487601090669,0.0643117635322834,0.97
"1682",100,6,10000,1.7,0.000435825029369008,0.084050194314829,0.94
"1683",101,5,9090,1.7,0.02205055031172,0.084222018248386,0.89
"1684",102,5,9180,1.7,-0.0025970615881758,0.0877033921004726,0.94
"1685",103,5,9270,1.7,0.000357489679273404,0.0663850329628966,0.97
"1686",104,5,9360,1.7,0.0202593313017816,0.0714891961471235,0.95
"1687",105,5,9450,1.7,0.007420168890095,0.0753297347487323,0.95
"1688",106,5,9540,1.7,0.0477435472500627,0.0639329920080681,0.97
"1689",107,5,9630,1.7,-0.0182712104343553,0.0779178405981671,0.96
"1690",108,5,9720,1.7,0.0393927588225222,0.0686329101210778,0.95
"1691",109,5,9810,1.7,0.0129887639920769,0.0819614624261315,0.9
"1692",110,5,9900,1.7,0.00643723282573272,0.0609379920512201,0.95
"1693",111,5,9990,1.7,0.0190670804848549,0.0698384342717181,0.96
"1694",112,4,8960,1.7,-0.0236497795839155,0.0573101436225225,0.96
"1695",113,4,9040,1.7,0.00517185810849952,0.0576017770014228,0.97
"1696",114,4,9120,1.7,-0.0211508407075728,0.0637844275435932,0.95
"1697",115,4,9200,1.7,0.00824724291156398,0.0484934678443487,0.99
"1698",116,4,9280,1.7,-0.00187240189515009,0.0711557375907265,0.94
"1699",117,4,9360,1.7,0.0368378596889603,0.0690865108081117,0.94
"1700",118,4,9440,1.7,-0.0523143612271839,0.068529442341289,0.94
"1701",119,4,9520,1.7,0.00593522047224493,0.0489264666156528,0.95
"1702",120,4,9600,1.7,0.0208709114098474,0.0612492917699376,0.97
"1703",121,4,9680,1.7,0.0058100094265372,0.0585498720489954,0.99
"1704",122,4,9760,1.7,0.0224039850523668,0.0605649737659261,0.96
"1705",123,4,9840,1.7,0.0234104557665826,0.0762010119125747,0.91
"1706",124,4,9920,1.7,0.0568805750114577,0.0665697420752358,0.93
"1707",125,4,10000,1.7,0.0418049514175303,0.0632307060550983,0.94
"1708",126,3,8820,1.7,-0.0160805277744395,0.0677915546358095,0.93
"1709",127,3,8890,1.7,-0.0244830286725048,0.066709914547592,0.94
"1710",128,3,8960,1.7,-0.00141529975846494,0.0520055777430143,0.97
"1711",129,3,9030,1.7,0.00541857522249789,0.0643606083214686,0.96
"1712",130,3,9100,1.7,-0.00813885226329408,0.0616915184237057,0.95
"1713",131,3,9170,1.7,0.00492943488911191,0.0701851215075906,0.92
"1714",132,3,9240,1.7,-0.000742070044229048,0.0660103812765112,0.93
"1715",133,3,9310,1.7,0.00150518058947469,0.0595209953645521,0.95
"1716",134,3,9380,1.7,0.0257689211182629,0.0606563867649283,0.94
"1717",135,3,9450,1.7,0.0338124170574778,0.0533553975550026,0.96
"1718",136,3,9520,1.7,0.00185163728374782,0.0596257775101336,0.95
"1719",137,3,9590,1.7,-0.0204135622006885,0.0420592187247979,0.98
"1720",138,3,9660,1.7,-0.00678187388985424,0.0409794418584626,0.97
"1721",139,3,9730,1.7,0.00126692100589954,0.0562357497201901,0.95
"1722",140,3,9800,1.7,-0.0201351561867228,0.0689959460750476,0.91
"1723",141,3,9870,1.7,-0.0092382555083072,0.0580620833698578,0.94
"1724",142,3,9940,1.7,0.0475393831395372,0.0450312972040483,0.97
"1725",143,2,8580,1.7,0.0432544672855512,0.0523411532098741,0.97
"1726",144,2,8640,1.7,0.024286388567978,0.0693583338596586,0.92
"1727",145,2,8700,1.7,-0.00433969967704734,0.0574969815526726,0.95
"1728",146,2,8760,1.7,0.00735973181089067,0.0547773597169056,0.95
"1729",147,2,8820,1.7,0.00403224596868157,0.0613960371617169,0.92
"1730",148,2,8880,1.7,0.0069549456370338,0.0755728124130967,0.92
"1731",149,2,8940,1.7,0.0369772911048472,0.0437204799662083,0.98
"1732",150,2,9000,1.7,-0.0404320474141038,0.0736817928505784,0.9
"1733",151,2,9060,1.7,0.00648788572453418,0.0450729384070108,0.97
"1734",152,2,9120,1.7,-0.0464375302464565,0.0531992430608257,0.91
"1735",153,2,9180,1.7,0.0171758589845508,0.0649748266905606,0.94
"1736",154,2,9240,1.7,-0.0276413081064752,0.0556470597664673,0.98
"1737",155,2,9300,1.7,0.0184316865118875,0.0460258042804348,0.96
"1738",156,2,9360,1.7,0.00328937458087242,0.0638449836496385,0.93
"1739",157,2,9420,1.7,0.026020722119623,0.0623753232026869,0.93
"1740",158,2,9480,1.7,-0.0357739463425363,0.0605758669880486,0.92
"1741",159,2,9540,1.7,-0.00614792307693857,0.0436634375371178,0.96
"1742",160,2,9600,1.7,-0.00506534547090581,0.0587440188766062,0.92
"1743",161,2,9660,1.7,0.0135316507444726,0.0779539176789786,0.89
"1744",162,2,9720,1.7,0.0186975893955157,0.0607092782497375,0.94
"1745",163,2,9780,1.7,-0.0186273586841604,0.051803453642981,0.94
"1746",164,2,9840,1.7,-0.00168997150269895,0.0463387405752703,0.98
"1747",165,2,9900,1.7,0.0362983836908201,0.044616587141616,0.94
"1748",166,2,9960,1.7,-0.00620883086382013,0.050689325314398,0.96
"1749",167,1,8350,1.7,0.0261891441090117,0.0510998893988329,0.98
"1750",168,1,8400,1.7,-0.00181170382727597,0.0481880580044236,0.97
"1751",169,1,8450,1.7,0.0219730464564223,0.0673275689095396,0.94
"1752",170,1,8500,1.7,-0.01100470010086,0.0780508590039915,0.95
"1753",171,1,8550,1.7,0.000528033094188363,0.0523291584514404,0.97
"1754",172,1,8600,1.7,-0.0260534868947922,0.0646708956810777,0.93
"1755",173,1,8650,1.7,0.0436101188013529,0.0602090783531096,0.95
"1756",174,1,8700,1.7,0.0424105865945046,0.0573639635227521,0.96
"1757",175,1,8750,1.7,0.0249227238170862,0.0712103552556177,0.94
"1758",176,1,8800,1.7,0.00487336287781059,0.0650256472880604,0.93
"1759",177,1,8850,1.7,0.00510972966482182,0.0716533006060333,0.93
"1760",178,1,8900,1.7,-0.00224345382176161,0.0669437428283803,0.9
"1761",179,1,8950,1.7,-0.028251841845946,0.0521437980719914,0.97
"1762",180,1,9000,1.7,-0.0239715880839074,0.0596054143350658,0.96
"1763",181,1,9050,1.7,0.00615652603921346,0.0515682972649698,0.97
"1764",182,1,9100,1.7,-0.0034150151491345,0.0681443868583461,0.95
"1765",183,1,9150,1.7,-0.020560299216426,0.0466572406731509,0.96
"1766",184,1,9200,1.7,0.0163389808388541,0.056721900576047,0.95
"1767",185,1,9250,1.7,-0.00113021410660868,0.0595886021489752,0.95
"1768",186,1,9300,1.7,-0.0104573783552209,0.0800765600807933,0.9
"1769",187,1,9350,1.7,0.0595581068008529,0.055860293780883,0.96
"1770",188,1,9400,1.7,0.042715800623493,0.052790924724683,0.96
"1771",189,1,9450,1.7,0.00311330774384633,0.046600813115821,0.94
"1772",190,1,9500,1.7,-0.00260972868980586,0.0510406300887284,0.93
"1773",191,1,9550,1.7,-0.0276306556516196,0.0675981732819855,0.94
"1774",192,1,9600,1.7,0.0407200225472015,0.0508995784935186,0.95
"1775",193,1,9650,1.7,-0.00454170265154386,0.0612612380923704,0.92
"1776",194,1,9700,1.7,0.00565725196098921,0.0426125918659594,0.98
"1777",195,1,9750,1.7,-0.000663689412471191,0.0531803696066548,0.98
"1778",196,1,9800,1.7,-0.00490707036453925,0.0624009184305817,0.94
"1779",197,1,9850,1.7,-0.00836162620066072,0.0459477158097539,0.98
"1780",198,1,9900,1.7,0.0194638913969898,0.0514132903062601,0.95
"1781",199,1,9950,1.7,0.00559155396541777,0.0573234076235821,0.93
"1782",200,1,10000,1.7,-0.0215262436687869,0.0480652411847291,0.97
"1783",3,329,9990,1.9,-0.178085425219653,2.8259934411275,0.5
"1784",4,246,10000,1.9,0.138097018114698,2.5114232829267,0.67
"1785",5,196,10000,1.9,-0.0981866264166593,1.82701568462736,0.68
"1786",6,162,9960,1.9,0.0430309614327504,1.31754966017394,0.76
"1787",7,138,9940,1.9,0.285961922126224,1.36078374890917,0.83
"1788",8,121,10000,1.9,-0.000301126105981819,1.04814387463444,0.89
"1789",9,107,9990,1.9,-0.133006602256595,1.11763225351216,0.8
"1790",10,96,10000,1.9,-0.040244728915308,0.809855819600187,0.86
"1791",11,86,9900,1.9,-0.0380136364630047,0.677286753293002,0.92
"1792",12,79,9960,1.9,-0.0330558661998591,0.720016086791037,0.91
"1793",13,72,9880,1.9,0.054396498423172,0.508776914850053,0.94
"1794",14,67,9940,1.9,-0.0901394594490719,0.682209943289359,0.87
"1795",15,62,9900,1.9,-0.0487924500904496,0.514240256053839,0.91
"1796",16,58,9920,1.9,-0.0353530627237003,0.412496448618723,0.96
"1797",17,54,9860,1.9,0.0252684117767789,0.379283245290916,0.94
"1798",18,51,9900,1.9,0.0247540520952637,0.341744632805815,0.94
"1799",19,48,9880,1.9,-0.0317241010512487,0.497735700806363,0.93
"1800",20,46,10000,1.9,0.0959926904122471,0.423606983603396,0.93
"1801",21,43,9870,1.9,0.0940049499155542,0.376706885725047,0.9
"1802",22,41,9900,1.9,-0.0596511001381034,0.439344137482316,0.88
"1803",23,39,9890,1.9,-0.0200310622009789,0.286757245218316,0.96
"1804",24,37,9840,1.9,0.0554595062427145,0.379408167504562,0.9
"1805",25,36,10000,1.9,-0.0285014008814523,0.314571786338409,0.94
"1806",26,34,9880,1.9,0.00296884087526228,0.303396977179849,0.9
"1807",27,33,9990,1.9,-0.10951423777664,0.258826833935208,0.93
"1808",28,31,9800,1.9,0.017062388441774,0.258336192316104,0.94
"1809",29,30,9860,1.9,0.0493143457838878,0.320721479722818,0.92
"1810",30,29,9900,1.9,-0.0802568516057679,0.273484791378299,0.91
"1811",31,28,9920,1.9,-0.0200682705743031,0.278372543550921,0.93
"1812",32,27,9920,1.9,0.0318320786011406,0.259220434521938,0.96
"1813",33,26,9900,1.9,-0.0248708925781214,0.186085818401121,0.97
"1814",34,25,9860,1.9,0.0309746054577165,0.167066661007786,0.98
"1815",35,24,9800,1.9,-0.0202526874459787,0.247753476962266,0.93
"1816",36,23,9720,1.9,-0.0133416432586007,0.196716582827042,0.93
"1817",37,23,9990,1.9,-0.0900199543523423,0.216733117441561,0.92
"1818",38,22,9880,1.9,0.0629449431549147,0.185777364862133,0.97
"1819",39,21,9750,1.9,-0.0416108925117213,0.190184951608298,0.94
"1820",40,21,10000,1.9,0.0305948231130446,0.241552950150527,0.94
"1821",41,20,9840,1.9,0.00450012807677191,0.192509246143321,0.95
"1822",42,19,9660,1.9,-0.0177975150119944,0.193421915592375,0.92
"1823",43,19,9890,1.9,0.017072691173546,0.166308998770875,0.95
"1824",44,18,9680,1.9,0.00735233481048048,0.178049298093646,0.94
"1825",45,18,9900,1.9,0.0269900523971316,0.159206428189482,0.96
"1826",46,17,9660,1.9,0.0222986096212824,0.22079764165382,0.9
"1827",47,17,9870,1.9,0.0162099830884894,0.16703932571908,0.94
"1828",48,16,9600,1.9,0.0173414732023945,0.148134429758625,0.98
"1829",49,16,9800,1.9,0.0127469587545711,0.161863900779053,0.95
"1830",50,16,10000,1.9,-0.00784214181394938,0.226275779566348,0.88
"1831",51,15,9690,1.9,0.00187061091611029,0.128814807753396,0.98
"1832",52,15,9880,1.9,-0.00829676539787272,0.133908209074348,0.95
"1833",53,14,9540,1.9,-0.00247655186318746,0.155568002131401,0.96
"1834",54,14,9720,1.9,0.000545208990320623,0.116053386869218,0.99
"1835",55,14,9900,1.9,0.0129474697649296,0.148330298837285,0.92
"1836",56,13,9520,1.9,0.0181977293358263,0.147794325195567,0.92
"1837",57,13,9690,1.9,-0.0680186366562703,0.148263067968644,0.94
