"","G","R","total_cost","alpha","bias","mse","coverage"
"1",3,329,9990,0,-0.0773981948922356,0.721434366576315,0.57
"2",4,246,10000,0,-0.0533684247052434,0.466049049189609,0.67
"3",5,196,10000,0,-0.059010296994077,0.549162145772179,0.67
"4",6,162,9960,0,-0.0204704566600992,0.444410534184668,0.74
"5",7,138,9940,0,0.078036433775351,0.32352532491567,0.8
"6",8,121,10000,0,0.0356109093668028,0.324719178966053,0.89
"7",9,107,9990,0,-0.0436045536922938,0.249155052057073,0.87
"8",10,96,10000,0,-0.0648447303010928,0.239636107549507,0.91
"9",11,86,9900,0,-0.00272733425938043,0.208275665010003,0.9
"10",12,79,9960,0,0.037970178377313,0.149133022880541,0.95
"11",13,72,9880,0,-0.00103575800313432,0.141165412138658,0.93
"12",14,67,9940,0,-0.0147119687036152,0.151538555470783,0.93
"13",15,62,9900,0,-0.0558999859574045,0.148477168023249,0.91
"14",16,58,9920,0,0.0044824188869963,0.133843033433398,0.9
"15",17,54,9860,0,0.0113989061215544,0.105131751010023,0.93
"16",18,51,9900,0,0.0344397033603693,0.0912843140035687,0.96
"17",19,48,9880,0,-0.0431629753307432,0.111662516915434,0.91
"18",20,46,10000,0,-0.0147904280156974,0.106649266841395,0.92
"19",21,43,9870,0,0.0179705792384716,0.103608880254652,0.9
"20",22,41,9900,0,-0.042651527234196,0.0919187755752116,0.93
"21",23,39,9890,0,0.0307016422380094,0.0925764359008052,0.93
"22",24,37,9840,0,0.0171852127320669,0.0805904023397764,0.92
"23",25,36,10000,0,-0.039879800291005,0.0721684538659897,0.95
"24",26,34,9880,0,-0.0307190430454504,0.0943373103081514,0.91
"25",27,33,9990,0,0.00500012030864372,0.0687067663063594,0.95
"26",28,31,9800,0,0.0149289143012475,0.0767155539790134,0.95
"27",29,30,9860,0,0.0178262648734863,0.0982138087069621,0.9
"28",30,29,9900,0,0.0131943280116862,0.0740689059445884,0.93
"29",31,28,9920,0,0.0209091365938152,0.0719387251644462,0.93
"30",32,27,9920,0,0.0180489111428388,0.0612729962506906,0.97
"31",33,26,9900,0,-0.0256900417235927,0.0569398150074636,0.95
"32",34,25,9860,0,0.00753246062883939,0.0620132510582652,0.93
"33",35,24,9800,0,0.0510162086764882,0.0692717673036947,0.93
"34",36,23,9720,0,-0.00798961259343456,0.0822816199243309,0.87
"35",37,23,9990,0,-0.0205204540474069,0.0631141272410512,0.94
"36",38,22,9880,0,-0.0211033925419286,0.0504503981775195,0.93
"37",39,21,9750,0,0.0400544929489952,0.0522390939336435,0.94
"38",40,21,10000,0,-0.00468448924516335,0.0681734343104278,0.89
"39",41,20,9840,0,0.015111009263343,0.0528491858732223,0.92
"40",42,19,9660,0,-0.0016288650645217,0.0602094229268293,0.92
"41",43,19,9890,0,-0.015071758416042,0.0558657088386289,0.96
"42",44,18,9680,0,-0.0091890573282426,0.0531936255660344,0.92
"43",45,18,9900,0,0.0251894013907035,0.0506591347901681,0.87
"44",46,17,9660,0,-0.012379135713507,0.0498950162430799,0.92
"45",47,17,9870,0,-0.0420677020657566,0.0432508892636374,0.95
"46",48,16,9600,0,-0.00169687673795321,0.0523451517693496,0.96
"47",49,16,9800,0,-0.00525853058144521,0.0417008932152768,0.97
"48",50,16,10000,0,-0.00568943985176712,0.0459667441177373,0.93
"49",51,15,9690,0,0.0291290186562808,0.0498245003780204,0.93
"50",52,15,9880,0,0.0127068419179579,0.0425519230788757,0.97
"51",53,14,9540,0,-0.014877415475537,0.0360225865127042,0.97
"52",54,14,9720,0,0.025589095409157,0.0406122683171666,0.95
"53",55,14,9900,0,0.00878399077097258,0.0460850454626867,0.94
"54",56,13,9520,0,-0.0112800006105139,0.048420862574551,0.92
"55",57,13,9690,0,0.0215347462963655,0.0412669224099802,0.94
"56",58,13,9860,0,0.0165026884936261,0.0428244946870267,0.94
"57",59,12,9440,0,-0.0258228926525168,0.0460450091489294,0.92
"58",60,12,9600,0,0.011417467166625,0.0508311892267716,0.91
"59",61,12,9760,0,0.0223220148240023,0.038675033739244,0.95
"60",62,12,9920,0,0.028792591638683,0.0384150722582156,0.94
"61",63,11,9450,0,0.00297513960867735,0.0430116756584088,0.94
"62",64,11,9600,0,-0.00101657793570092,0.0360038093382486,0.96
"63",65,11,9750,0,0.0178203529797157,0.0351796104725049,0.96
"64",66,11,9900,0,0.00273176657541929,0.031239505331376,0.96
"65",67,10,9380,0,-0.0044795401397878,0.0323505540225549,0.96
"66",68,10,9520,0,-0.0143837512955681,0.0340594978173796,0.93
"67",69,10,9660,0,-0.00788519642360863,0.04398121040342,0.92
"68",70,10,9800,0,0.0244986560963938,0.0301242184761388,0.96
"69",71,10,9940,0,-0.0115079764112429,0.0360870664581167,0.92
"70",72,9,9360,0,0.0147744864416628,0.0313204207810275,0.94
"71",73,9,9490,0,0.000790129895886671,0.0401751616362929,0.93
"72",74,9,9620,0,0.00750602484465412,0.0276431425835233,0.97
"73",75,9,9750,0,0.0347865392203351,0.0421164305558424,0.86
"74",76,9,9880,0,0.0187451262061202,0.0434700563472213,0.9
"75",77,8,9240,0,0.0176530045731177,0.034782505485018,0.95
"76",78,8,9360,0,0.0309490871618264,0.0297958080705437,0.96
"77",79,8,9480,0,0.0249472294205262,0.0363238818638457,0.9
"78",80,8,9600,0,0.00979351012577168,0.0303928931481565,0.95
"79",81,8,9720,0,0.00974748372768253,0.0243794141662996,0.96
"80",82,8,9840,0,-0.00801160126931721,0.0309375133433949,0.92
"81",83,8,9960,0,-0.00184144592140972,0.0328157883776016,0.92
"82",84,7,9240,0,0.00591065109566002,0.0252957114819763,0.97
"83",85,7,9350,0,0.00589493500361693,0.0338294932220804,0.92
"84",86,7,9460,0,0.0128004022018917,0.0255974234234891,0.96
"85",87,7,9570,0,-0.00760543257170399,0.0279191639522512,0.94
"86",88,7,9680,0,0.0206532768125459,0.0321155204729523,0.94
"87",89,7,9790,0,0.021395810271186,0.0342137929521242,0.93
"88",90,7,9900,0,0.0064797091095492,0.0300383159484478,0.94
"89",91,6,9100,0,-0.0349453689852069,0.0325567530879562,0.94
"90",92,6,9200,0,-0.0184324501305848,0.0347330997885014,0.94
"91",93,6,9300,0,-0.0117831637944819,0.0278839628863003,0.97
"92",94,6,9400,0,8.24261693719297e-05,0.0283936960879032,0.95
"93",95,6,9500,0,0.00596808343267197,0.0260926845380229,0.97
"94",96,6,9600,0,-0.00373603398082467,0.0247785164879678,0.95
"95",97,6,9700,0,-0.0276602134014111,0.0293558907582663,0.95
"96",98,6,9800,0,0.00114810018267231,0.0299388048513087,0.92
"97",99,6,9900,0,-0.0106985283154812,0.0211727143888788,0.96
"98",100,6,10000,0,-6.91055364365756e-06,0.0216001194822992,0.95
"99",101,5,9090,0,0.0184138899038763,0.0249835960535104,0.92
"100",102,5,9180,0,0.0194455327604982,0.0386709086621748,0.86
"101",103,5,9270,0,-0.012078013837419,0.0270344555587575,0.98
"102",104,5,9360,0,0.0210759849611778,0.0277360169623275,0.96
"103",105,5,9450,0,0.017958536736225,0.0274186343871654,0.95
"104",106,5,9540,0,0.025859148503609,0.0284901749128978,0.94
"105",107,5,9630,0,-0.012541484978164,0.0208766233497329,0.98
"106",108,5,9720,0,0.000151261390911817,0.0221195892376222,0.97
"107",109,5,9810,0,0.0233251828492709,0.0281376004138584,0.96
"108",110,5,9900,0,0.0289711745853619,0.0258307904218941,0.93
"109",111,5,9990,0,0.00879589488974131,0.0330476142914344,0.91
"110",112,4,8960,0,0.0249897017122023,0.0260833114652884,0.95
"111",113,4,9040,0,-0.00265429501890196,0.0258518108817256,0.94
"112",114,4,9120,0,0.00583989083487146,0.0273413959551983,0.95
"113",115,4,9200,0,0.00351427861535958,0.0261282953541982,0.94
"114",116,4,9280,0,-0.0151463347688399,0.0191477818772966,0.94
"115",117,4,9360,0,0.00926393960127314,0.0285266480976401,0.93
"116",118,4,9440,0,-0.0084712452464254,0.0283942051267811,0.94
"117",119,4,9520,0,-0.0107681866772392,0.0260040676179934,0.94
"118",120,4,9600,0,0.025966574702692,0.028173178444745,0.91
"119",121,4,9680,0,-0.00103897830536337,0.0245477120926007,0.96
"120",122,4,9760,0,0.024871334781555,0.0281130808870037,0.93
"121",123,4,9840,0,-0.0194056347567982,0.0240714435296438,0.95
"122",124,4,9920,0,-0.0176690783483434,0.0199452150390266,0.97
"123",125,4,10000,0,-0.0127987830582503,0.0302358627074614,0.92
"124",126,3,8820,0,-0.00686832997209241,0.0318601843263521,0.91
"125",127,3,8890,0,0.00286513077433337,0.0271172154002944,0.94
"126",128,3,8960,0,-0.00932962204247612,0.0246358274350468,0.95
"127",129,3,9030,0,-0.0188973278914877,0.0307653343142929,0.9
"128",130,3,9100,0,-0.0295190879765642,0.022650523026789,0.98
"129",131,3,9170,0,-0.0042736836072863,0.026631266001375,0.94
"130",132,3,9240,0,0.0149473370590978,0.0243875708397414,0.91
"131",133,3,9310,0,0.0155102964495921,0.0229301945429448,0.94
"132",134,3,9380,0,0.00113259113571407,0.0304953626501021,0.93
"133",135,3,9450,0,0.00350359903275399,0.0229078376356233,0.95
"134",136,3,9520,0,0.00371259647758881,0.0303434140964352,0.89
"135",137,3,9590,0,0.0294268652554831,0.0265977150550317,0.91
"136",138,3,9660,0,0.00749099968002398,0.0272088088624526,0.91
"137",139,3,9730,0,0.00854713208725832,0.0202228314760578,0.96
"138",140,3,9800,0,-0.0278972799758876,0.0223352741457925,0.96
"139",141,3,9870,0,-0.00580451347989863,0.0206457363445867,0.97
"140",142,3,9940,0,-0.0103178625747114,0.0178435161398362,0.96
"141",143,2,8580,0,0.01272715059119,0.0230685239277216,0.97
"142",144,2,8640,0,0.000146993619737357,0.0243196912435563,0.97
"143",145,2,8700,0,-0.000336603963003779,0.0191116798611392,0.97
"144",146,2,8760,0,0.00381444562312783,0.0308931461413107,0.92
"145",147,2,8820,0,-0.00705853928016281,0.030790606190346,0.91
"146",148,2,8880,0,0.00443212119272696,0.0232668328928022,0.94
"147",149,2,8940,0,-0.00995745302750289,0.022243471016029,0.98
"148",150,2,9000,0,-0.00786553244169602,0.029737278442659,0.94
"149",151,2,9060,0,0.00552692047376779,0.0224060527176927,0.97
"150",152,2,9120,0,-0.0265985278176417,0.0284302440467293,0.96
"151",153,2,9180,0,-0.0141217197137452,0.023650575005569,0.95
"152",154,2,9240,0,-0.000835850600701127,0.0299169041198778,0.93
"153",155,2,9300,0,-0.0192701457739636,0.0169480082426158,0.98
"154",156,2,9360,0,0.0166905068308306,0.0189001170473239,0.97
"155",157,2,9420,0,0.012862056039221,0.0275607290579983,0.96
"156",158,2,9480,0,0.0054169456827321,0.0191173402077757,0.98
"157",159,2,9540,0,-0.0139800889589007,0.0333576957917795,0.9
"158",160,2,9600,0,-0.0114240805093578,0.0180596173384034,0.97
"159",161,2,9660,0,0.00388115583481174,0.022313591901403,0.96
"160",162,2,9720,0,0.0215482529312108,0.0339559700354798,0.9
"161",163,2,9780,0,-0.0131403423353046,0.0278778003469579,0.93
"162",164,2,9840,0,0.00259537442329261,0.0227911342438701,0.96
"163",165,2,9900,0,0.0122061571699913,0.0219765247300163,0.96
"164",166,2,9960,0,0.00787385231756244,0.0243848126333884,0.92
"165",167,1,8350,0,-0.009949784611757,0.0334044545290381,0.94
"166",168,1,8400,0,0.00689753767822177,0.0382046735282031,0.93
"167",169,1,8450,0,-0.0204242391339555,0.0511447474015515,0.91
"168",170,1,8500,0,0.018993479957707,0.030334985445714,0.97
"169",171,1,8550,0,-0.0203840777287236,0.0340097769949318,0.95
"170",172,1,8600,0,0.00586379827048278,0.0373727905188478,0.93
"171",173,1,8650,0,0.00447808867773503,0.0371601633223913,0.95
"172",174,1,8700,0,0.0244513133463548,0.035669342360196,0.94
"173",175,1,8750,0,-0.0246316262150797,0.0320111514604025,0.97
"174",176,1,8800,0,0.0194091627815481,0.0380296437238419,0.93
"175",177,1,8850,0,-0.00187474809701355,0.0455955055527236,0.89
"176",178,1,8900,0,-0.00377409803432721,0.0345568980273531,0.91
"177",179,1,8950,0,-0.00571359366111063,0.0340173759059939,0.95
"178",180,1,9000,0,-0.0249802995951099,0.0382204363790033,0.9
"179",181,1,9050,0,0.0270427743275826,0.0301673843877042,0.96
"180",182,1,9100,0,0.0021605127717923,0.0338492768247545,0.95
"181",183,1,9150,0,0.0319748550117741,0.039659357085685,0.97
"182",184,1,9200,0,-0.00028302613643505,0.030714163964489,0.93
"183",185,1,9250,0,0.0395519626836228,0.0357038725209324,0.97
"184",186,1,9300,0,-0.00562556483635546,0.0344384115910314,0.95
"185",187,1,9350,0,0.0099958541141596,0.0333608548068463,0.93
"186",188,1,9400,0,0.00282906676987282,0.0365291238029534,0.93
"187",189,1,9450,0,0.00891187962657869,0.0312165482566578,0.96
"188",190,1,9500,0,-0.0276029730560942,0.0304899210991972,0.94
"189",191,1,9550,0,-0.0023820863242241,0.0349328013342502,0.93
"190",192,1,9600,0,0.0213805112354976,0.0277733258217724,0.94
"191",193,1,9650,0,-0.0225138492498085,0.0318270653430641,0.93
"192",194,1,9700,0,-0.0111627472182617,0.0334992312327964,0.93
"193",195,1,9750,0,0.0279537955135689,0.0309128509356702,0.96
"194",196,1,9800,0,-0.00425792753189785,0.0332441473825709,0.92
"195",197,1,9850,0,-0.00389984372219521,0.0362978145103736,0.93
"196",198,1,9900,0,0.0183851631059755,0.0364536284017307,0.93
"197",199,1,9950,0,-0.0141587130872616,0.0278480338159203,0.95
"198",200,1,10000,0,-0.00682147801836958,0.0291459389704177,0.97
"199",3,329,9990,0.5,0.0972654753705282,0.645652341731628,0.57
"200",4,246,10000,0.5,-0.0366985709006811,0.504809773131747,0.7
"201",5,196,10000,0.5,0.0267538164010823,0.513146177320984,0.72
"202",6,162,9960,0.5,0.113155637368726,0.373608325396004,0.81
"203",7,138,9940,0.5,0.0675341447988858,0.27431124719884,0.82
"204",8,121,10000,0.5,0.0206489410604213,0.34802447496759,0.84
"205",9,107,9990,0.5,-0.080130235149712,0.28507654290125,0.84
"206",10,96,10000,0.5,-0.00744587828918808,0.190271773594098,0.88
"207",11,86,9900,0.5,0.0247409008169459,0.180595669844305,0.95
"208",12,79,9960,0.5,-0.0558718398053692,0.186007774499455,0.93
"209",13,72,9880,0.5,0.0169639390431571,0.166675085575265,0.91
"210",14,67,9940,0.5,0.0794352032417198,0.179796036329566,0.86
"211",15,62,9900,0.5,0.0513767707662558,0.146543630489433,0.92
"212",16,58,9920,0.5,0.0523929483263996,0.131705678729706,0.9
"213",17,54,9860,0.5,0.0236264695946613,0.110233275981919,0.96
"214",18,51,9900,0.5,-0.0238749173632349,0.152696359189009,0.88
"215",19,48,9880,0.5,-0.0118871777827916,0.0975942275646849,0.94
"216",20,46,10000,0.5,-0.0277870430795007,0.126256477222253,0.88
"217",21,43,9870,0.5,-0.00676178740386912,0.0757330523648522,0.97
"218",22,41,9900,0.5,0.0365045668508919,0.12103673733943,0.92
"219",23,39,9890,0.5,0.0501483047964147,0.0907311053218229,0.94
"220",24,37,9840,0.5,-0.0311338531783535,0.084812369586816,0.93
"221",25,36,10000,0.5,0.0279449641021675,0.0825658229793539,0.95
"222",26,34,9880,0.5,0.00363470259066834,0.0804233054679207,0.94
"223",27,33,9990,0.5,-0.0256254077450684,0.0814386811496672,0.93
"224",28,31,9800,0.5,0.0443040619502154,0.0756384310198558,0.91
"225",29,30,9860,0.5,0.027840323805214,0.0818108369761865,0.96
"226",30,29,9900,0.5,0.00659243753162875,0.0701262659052929,0.94
"227",31,28,9920,0.5,-0.0331417759812547,0.0765480213876772,0.9
"228",32,27,9920,0.5,0.00405055644703667,0.0796305652563093,0.94
"229",33,26,9900,0.5,0.0309406331781361,0.0546815546698015,0.93
"230",34,25,9860,0.5,-0.00275013963470327,0.0576829976458038,0.93
"231",35,24,9800,0.5,-0.0585781185629861,0.066848595752388,0.95
"232",36,23,9720,0.5,0.0422334253540245,0.0610748988191772,0.96
"233",37,23,9990,0.5,-0.0519722656959236,0.0727297557453888,0.91
"234",38,22,9880,0.5,-0.0340322606712438,0.0521070172716241,0.95
"235",39,21,9750,0.5,0.0123558803707424,0.0521684171335821,0.95
"236",40,21,10000,0.5,0.0248936302320527,0.0538508364197033,0.95
"237",41,20,9840,0.5,0.0177486497245902,0.0648522697681592,0.91
"238",42,19,9660,0.5,0.00913143367542701,0.0524224623210931,0.94
"239",43,19,9890,0.5,-0.0239356987633996,0.0423773514922939,0.98
"240",44,18,9680,0.5,0.0209991294537315,0.0533458904977696,0.95
"241",45,18,9900,0.5,0.00675217279911744,0.045450702674049,0.93
"242",46,17,9660,0.5,-0.00108758265077585,0.0429020212097871,0.96
"243",47,17,9870,0.5,0.00847073590586589,0.0362334012453715,0.96
"244",48,16,9600,0.5,-0.01660328784208,0.0380890653714448,0.97
"245",49,16,9800,0.5,0.00438079571764016,0.0488502070286895,0.92
"246",50,16,10000,0.5,-0.00869327594238739,0.0381411011789524,0.95
"247",51,15,9690,0.5,-0.00779198519659874,0.0285772805878914,0.99
"248",52,15,9880,0.5,0.000847601414808219,0.0353462172265609,0.96
"249",53,14,9540,0.5,-0.00622498093765333,0.052306718119347,0.89
"250",54,14,9720,0.5,0.0196306691956472,0.0423470158580496,0.93
"251",55,14,9900,0.5,0.00311378733623557,0.0378000859960795,0.95
"252",56,13,9520,0.5,0.0209708994039416,0.0416184048545543,0.95
"253",57,13,9690,0.5,0.00889641313613554,0.0393994625107152,0.96
"254",58,13,9860,0.5,-0.0329544300186342,0.0360003503154392,0.95
"255",59,12,9440,0.5,0.0175247072175028,0.0427635040639361,0.92
"256",60,12,9600,0.5,0.0263715770127917,0.0410421994379854,0.94
"257",61,12,9760,0.5,-0.00575821314289005,0.0363649938624832,0.95
"258",62,12,9920,0.5,-0.00185122498477047,0.0361143767807399,0.93
"259",63,11,9450,0.5,0.0261040449695886,0.0389319091690436,0.93
"260",64,11,9600,0.5,0.017798150874868,0.0346300195713428,0.94
"261",65,11,9750,0.5,-0.00411954874705028,0.0346036105299498,0.96
"262",66,11,9900,0.5,-0.0219160487792293,0.027364699593088,0.95
"263",67,10,9380,0.5,0.0162664148012178,0.0400186056265627,0.94
"264",68,10,9520,0.5,-0.0142202222529597,0.0301183843880181,0.96
"265",69,10,9660,0.5,0.0123281338441225,0.0287390042142118,0.94
"266",70,10,9800,0.5,-0.00828442703540039,0.0269511371838456,0.97
"267",71,10,9940,0.5,-0.00848889473852488,0.0347081310422866,0.94
"268",72,9,9360,0.5,-0.0398682041738437,0.037725846322863,0.93
"269",73,9,9490,0.5,0.0107187076459232,0.0323792291746548,0.93
"270",74,9,9620,0.5,0.014504569916203,0.0275981433582532,0.97
"271",75,9,9750,0.5,0.0193719666496877,0.0336770783598511,0.95
"272",76,9,9880,0.5,0.00665316846892794,0.0376874764720858,0.92
"273",77,8,9240,0.5,-0.00488652343442142,0.0482548246278576,0.92
"274",78,8,9360,0.5,-0.0298305766950407,0.0253104281457004,0.95
"275",79,8,9480,0.5,0.0084838519962086,0.0376280981106192,0.91
"276",80,8,9600,0.5,-0.000673817493893281,0.0287657696278394,0.96
"277",81,8,9720,0.5,-0.00528692154695526,0.0281611721648385,0.96
"278",82,8,9840,0.5,0.000199912662540269,0.0280028341914355,0.97
"279",83,8,9960,0.5,0.0247715764558879,0.0288864041082357,0.97
"280",84,7,9240,0.5,-0.00813099932529482,0.032604377919034,0.93
"281",85,7,9350,0.5,-0.0269318481177337,0.029173535017981,0.98
"282",86,7,9460,0.5,0.0145990475336381,0.0299949234981188,0.94
"283",87,7,9570,0.5,-0.0073036551447847,0.0281390249955275,0.92
"284",88,7,9680,0.5,0.0222695071441578,0.0220247251932727,0.96
"285",89,7,9790,0.5,-0.00450062502724269,0.0329874648418792,0.95
"286",90,7,9900,0.5,0.0289545187952385,0.0250434440043723,0.97
"287",91,6,9100,0.5,0.0206840908718475,0.0284995348746142,0.96
"288",92,6,9200,0.5,0.0421188243747527,0.0364401232796587,0.91
"289",93,6,9300,0.5,-0.015878228553753,0.0220241054872945,0.97
"290",94,6,9400,0.5,-0.00541538862446145,0.0264542087453058,0.95
"291",95,6,9500,0.5,-0.018799778791394,0.0290767146161923,0.94
"292",96,6,9600,0.5,0.0237690911516442,0.0332345154188247,0.94
"293",97,6,9700,0.5,-0.0125636431679891,0.0219355330269404,0.99
"294",98,6,9800,0.5,0.0156809010482396,0.0342592755020998,0.94
"295",99,6,9900,0.5,-0.0237770474738829,0.0297704098683846,0.93
"296",100,6,10000,0.5,0.000797248139901896,0.0220554317567148,0.93
"297",101,5,9090,0.5,-0.0263196249570457,0.0289352538474608,0.93
"298",102,5,9180,0.5,-0.0050563852751257,0.0294595775902704,0.92
"299",103,5,9270,0.5,0.00556751987267579,0.0271558476532186,0.96
"300",104,5,9360,0.5,-0.0130868789845655,0.0225748944909992,0.98
"301",105,5,9450,0.5,-0.0185367860606652,0.026706240816711,0.97
"302",106,5,9540,0.5,-0.0174744344605398,0.0281855214702028,0.96
"303",107,5,9630,0.5,0.0174058787095757,0.0241385584154169,0.95
"304",108,5,9720,0.5,0.0130426221602497,0.02530063919217,0.97
"305",109,5,9810,0.5,0.000288126970135028,0.0251678957161955,0.95
"306",110,5,9900,0.5,-0.00221333942324253,0.0249086459862195,0.92
"307",111,5,9990,0.5,-0.00783273144672264,0.0217064476594105,0.99
"308",112,4,8960,0.5,-0.0158792273931946,0.0323970751478925,0.94
"309",113,4,9040,0.5,-0.00328976508447587,0.0255439910585026,0.98
"310",114,4,9120,0.5,-0.0217517749340079,0.024912275994077,0.95
"311",115,4,9200,0.5,-0.0211270711477408,0.0228174559078043,0.97
"312",116,4,9280,0.5,0.027084071593302,0.0283973954992526,0.92
"313",117,4,9360,0.5,-0.0109462450269069,0.0207674064146,0.99
"314",118,4,9440,0.5,0.00064843168672013,0.0212968557780867,0.97
"315",119,4,9520,0.5,0.000422170773344499,0.0204907005770938,0.98
"316",120,4,9600,0.5,-0.0331291180483482,0.0229593092310207,0.96
"317",121,4,9680,0.5,0.00946502218475231,0.0208660670869931,0.96
"318",122,4,9760,0.5,0.0123218607856314,0.0228345318231658,0.97
"319",123,4,9840,0.5,0.0170732679139015,0.0248788203709817,0.93
"320",124,4,9920,0.5,-0.00142201601935477,0.0227128025599061,0.95
"321",125,4,10000,0.5,-0.00259359909422052,0.0230698114358094,0.93
"322",126,3,8820,0.5,0.00484132153282812,0.0304225553597072,0.92
"323",127,3,8890,0.5,-0.0114428124673006,0.0289903769283806,0.92
"324",128,3,8960,0.5,-0.0218618356319178,0.0250556222097175,0.94
"325",129,3,9030,0.5,-0.0231727422011567,0.0237989568881911,0.95
"326",130,3,9100,0.5,-0.0227432901700946,0.0260582536208915,0.96
"327",131,3,9170,0.5,0.000690048616934336,0.0287943570758151,0.91
"328",132,3,9240,0.5,0.014036104162697,0.0217306952825101,0.93
"329",133,3,9310,0.5,-0.0122727715196912,0.0256144959103094,0.94
"330",134,3,9380,0.5,-0.0266901125448497,0.0220607290630787,0.96
"331",135,3,9450,0.5,0.00915451841511483,0.0272569843298822,0.92
"332",136,3,9520,0.5,-0.0139716758411494,0.025365511964218,0.96
"333",137,3,9590,0.5,0.0176321226480662,0.0203248232587912,0.97
"334",138,3,9660,0.5,-0.0280362518633676,0.0286231737005058,0.92
"335",139,3,9730,0.5,0.011886375334081,0.0200560582612964,0.97
"336",140,3,9800,0.5,-0.00930301074422968,0.023786512002715,0.94
"337",141,3,9870,0.5,-0.00131104998015963,0.0232160668988703,0.95
"338",142,3,9940,0.5,0.0283989854168158,0.0223180531631282,0.98
"339",143,2,8580,0.5,-0.0255770552118381,0.0274113051004271,0.97
"340",144,2,8640,0.5,0.00159857350512838,0.0266181894868491,0.94
"341",145,2,8700,0.5,-0.0119197051448883,0.0261074017734116,0.92
"342",146,2,8760,0.5,0.0118260353771381,0.0265817086982032,0.95
"343",147,2,8820,0.5,0.0111049482371915,0.0318281237537804,0.93
"344",148,2,8880,0.5,-0.0135476606547679,0.0302696716751172,0.94
"345",149,2,8940,0.5,0.00606304693160831,0.0212750612540186,0.98
"346",150,2,9000,0.5,-0.0118389375767983,0.0209235504688397,0.97
"347",151,2,9060,0.5,-0.0165123856302238,0.0288857456605614,0.94
"348",152,2,9120,0.5,0.0284498998745617,0.0312524044624123,0.91
"349",153,2,9180,0.5,-0.0152833336684027,0.0294397188213264,0.93
"350",154,2,9240,0.5,-0.00064591071718989,0.0267677318639929,0.95
"351",155,2,9300,0.5,-0.0363425116324806,0.0261134480465872,0.94
"352",156,2,9360,0.5,-0.00816768614895097,0.0235446165502743,0.96
"353",157,2,9420,0.5,0.00626476814420884,0.0260679888650109,0.94
"354",158,2,9480,0.5,-0.0015218242917418,0.021521970314968,0.96
"355",159,2,9540,0.5,-0.00122130956907879,0.0305762251296035,0.91
"356",160,2,9600,0.5,-0.015533379899825,0.0300516861196116,0.94
"357",161,2,9660,0.5,-0.00832788769993964,0.0220853872030473,0.97
"358",162,2,9720,0.5,-0.000433283380925964,0.0209756228007162,0.99
"359",163,2,9780,0.5,0.00219697279555597,0.0203093142731275,1
"360",164,2,9840,0.5,0.00864470554637264,0.0236301868094224,0.97
"361",165,2,9900,0.5,-0.0167405175616737,0.0271939853764157,0.94
"362",166,2,9960,0.5,6.86114323787956e-05,0.0272171237298831,0.94
"363",167,1,8350,0.5,-0.00257000898123277,0.0344857058205655,0.95
"364",168,1,8400,0.5,-0.0215983554173426,0.030352425939195,0.97
"365",169,1,8450,0.5,0.022879292427249,0.0435125522737251,0.94
"366",170,1,8500,0.5,-0.0166747622708123,0.0347020606589266,0.94
"367",171,1,8550,0.5,0.0342734282268956,0.0386581695153629,0.92
"368",172,1,8600,0.5,-0.00310434757823563,0.0353970704181715,0.91
"369",173,1,8650,0.5,-0.00850131605715143,0.0341950495461943,0.94
"370",174,1,8700,0.5,0.0203765896775631,0.0344479391494215,0.96
"371",175,1,8750,0.5,0.00313517759599569,0.0293301214281563,0.96
"372",176,1,8800,0.5,-0.0123997889369524,0.0337239912560284,0.96
"373",177,1,8850,0.5,-0.0156116673372283,0.0264833801340276,0.97
"374",178,1,8900,0.5,-0.0225431437999469,0.0358743585793065,0.95
"375",179,1,8950,0.5,0.0160174810410922,0.0364429037907412,0.95
"376",180,1,9000,0.5,0.000199292953378172,0.0283753286137998,0.97
"377",181,1,9050,0.5,0.005302641820778,0.0380018175866424,0.89
"378",182,1,9100,0.5,0.0159719728314293,0.034068287079253,0.95
"379",183,1,9150,0.5,-0.0176272122261405,0.0312120304733479,0.96
"380",184,1,9200,0.5,-0.0270098642222635,0.0363905672628872,0.92
"381",185,1,9250,0.5,-0.0181282291379048,0.0398154480285109,0.93
"382",186,1,9300,0.5,-0.0099514407935114,0.0382005140555066,0.91
"383",187,1,9350,0.5,-0.0153973067120107,0.0390448896267664,0.9
"384",188,1,9400,0.5,-0.00288194222857086,0.0288679543474126,0.95
"385",189,1,9450,0.5,0.00808720506966709,0.039324757234007,0.9
"386",190,1,9500,0.5,-0.00703667725972779,0.0294069534696812,0.96
"387",191,1,9550,0.5,0.0111627817704905,0.0242615325145935,0.99
"388",192,1,9600,0.5,-0.023356196356136,0.0279403643713488,0.96
"389",193,1,9650,0.5,-0.00299098186487112,0.029681181648751,0.94
